기준년,시군구,공원종류별,상세 도시공원,공원수,중복,면적
yr,signgu,park_knd,dtl_city_park,park_cnt,dpcn,ar
2021,금천구,도시공원,묘지공원,,,
2021,금천구,도시공원,문화공원,2,,17.3
2021,금천구,도시공원,생태공원,,,
2021,금천구,도시공원,소공원,2,,5.2
2021,금천구,도시공원,수변공원,,,
2021,금천구,도시공원,어린이공원,41,,41.4
2021,금천구,도시공원,역사공원,,,
2021,금천구,도시공원,체육공원,,,
2021,금천구,자연공원(국립),자연공원(국립),,,
2021,노원구,기타,기타,52,,335.1
2021,노원구,도시공원,가로공원,,,
2021,노원구,도시공원,근린공원,25,1,1238.3
2021,노원구,도시공원,도시자연공원구역,4,,12798.8
2021,노원구,도시공원,묘지공원,,,
2021,노원구,도시공원,문화공원,6,,89.1
2021,노원구,도시공원,생태공원,,,
2021,노원구,도시공원,소공원,9,,17.1
2021,노원구,도시공원,수변공원,,,
2021,노원구,도시공원,어린이공원,92,,162.7
2021,노원구,도시공원,역사공원,,,
2021,노원구,도시공원,체육공원,2,,101.8
2021,노원구,자연공원(국립),자연공원(국립),,,
2021,도봉구,기타,기타,28,,207.2
2021,도봉구,도시공원,가로공원,,,
2021,도봉구,도시공원,근린공원,3,,755.1
2021,도봉구,도시공원,도시자연공원구역,1,1,335.3
2021,도봉구,도시공원,묘지공원,,,
2021,도봉구,도시공원,문화공원,,,
2021,도봉구,도시공원,생태공원,1,,51.1
2021,도봉구,도시공원,소공원,7,,9.7
2021,도봉구,도시공원,수변공원,,,
2021,도봉구,도시공원,어린이공원,39,,49.2
2021,도봉구,도시공원,역사공원,,,
2021,도봉구,도시공원,체육공원,1,,49.8
2021,도봉구,자연공원(국립),자연공원(국립),,1,8703.0
2021,동대문구,기타,기타,16,,241.1
2021,동대문구,도시공원,가로공원,2,,5.8
2021,동대문구,도시공원,근린공원,11,1,750.0
2021,동대문구,도시공원,도시자연공원구역,1,1,96.5
2021,동대문구,도시공원,묘지공원,,,
2021,동대문구,도시공원,문화공원,1,,2.7
2021,동대문구,도시공원,생태공원,,,
2021,동대문구,도시공원,소공원,25,,51.3
2021,동대문구,도시공원,수변공원,,,
2021,동대문구,도시공원,어린이공원,35,,64.6
2021,동대문구,도시공원,역사공원,1,,3.9
2021,동대문구,도시공원,체육공원,,,
2021,동대문구,자연공원(국립),자연공원(국립),,,
2021,동작구,기타,기타,16,1,236.2
2021,동작구,도시공원,가로공원,,,
2021,동작구,도시공원,근린공원,9,,2001.1
2021,동작구,도시공원,도시자연공원구역,3,,568.2
2021,동작구,도시공원,묘지공원,1,,1404.0
2021,동작구,도시공원,문화공원,2,,5.5
2021,동작구,도시공원,생태공원,,,
2021,동작구,도시공원,소공원,20,,20.8
2021,동작구,도시공원,수변공원,,,
2021,동작구,도시공원,어린이공원,34,,43.7
2021,동작구,도시공원,역사공원,1,,47.8
2021,동작구,도시공원,체육공원,,,
2021,동작구,자연공원(국립),자연공원(국립),,,
2021,마포구,기타,기타,43,,1313.0
2021,마포구,도시공원,가로공원,,,
2021,마포구,도시공원,근린공원,11,,2826.6
2021,마포구,도시공원,도시자연공원구역,3,,164.5
2021,마포구,도시공원,묘지공원,1,,13.2
2021,마포구,도시공원,문화공원,9,,127.7
2021,마포구,도시공원,생태공원,,,
2021,마포구,도시공원,소공원,24,,34.7
2021,마포구,도시공원,수변공원,,,
2021,마포구,도시공원,어린이공원,52,,86.3
2021,마포구,도시공원,역사공원,1,,4.8
2021,마포구,도시공원,체육공원,,,
2021,마포구,자연공원(국립),자연공원(국립),,,
2021,서대문구,기타,기타,41,,20.5
2021,서대문구,도시공원,가로공원,,,
2021,서대문구,도시공원,근린공원,10,2,1049.9
2021,서대문구,도시공원,도시자연공원구역,3,2,3661.1
2021,서대문구,도시공원,묘지공원,,,
2021,서대문구,도시공원,문화공원,4,,13.9
2021,서대문구,도시공원,생태공원,,,
2021,서대문구,도시공원,소공원,22,,23.8
2021,서대문구,도시공원,수변공원,,,
2021,서대문구,도시공원,어린이공원,44,,111.7
2021,서대문구,도시공원,역사공원,,,
2021,서대문구,도시공원,체육공원,,,
2021,서대문구,자연공원(국립),자연공원(국립),,1,218.0
2021,서울대공원,기타,기타,,,
2021,서울대공원,도시공원,가로공원,,,
2021,서울대공원,도시공원,근린공원,1,,6670.0
2021,서울대공원,도시공원,도시자연공원구역,,,
2021,서울대공원,도시공원,묘지공원,,,
2021,서울대공원,도시공원,문화공원,,,
2021,서울대공원,도시공원,생태공원,,,
2021,서울대공원,도시공원,소공원,,,
2021,서울대공원,도시공원,수변공원,,,
2021,서울대공원,도시공원,어린이공원,,,
2021,서울대공원,도시공원,역사공원,,,
2021,서울대공원,도시공원,체육공원,,,
2021,서울대공원,자연공원(국립),자연공원(국립),,,
2021,서초구,기타,기타,25,,804.3
2021,서초구,도시공원,가로공원,,,
2021,서초구,도시공원,근린공원,31,,1436.2
2021,서초구,도시공원,도시자연공원구역,6,1,12337.2
2021,서초구,도시공원,묘지공원,1,,127.8
2021,서초구,도시공원,문화공원,,,
2021,서초구,도시공원,생태공원,,,
2021,서초구,도시공원,소공원,24,,52.8
2021,서초구,도시공원,수변공원,3,,132.1
2021,서초구,도시공원,어린이공원,88,,160.6
2021,서초구,도시공원,역사공원,,,
2021,서초구,도시공원,체육공원,1,,20.9
2021,서초구,자연공원(국립),자연공원(국립),,,
2021,성동구,기타,기타,23,,1843.3
2021,성동구,도시공원,가로공원,3,,8.8
2021,성동구,도시공원,근린공원,10,1,983.9
2021,성동구,도시공원,도시자연공원구역,1,,72.6
2021,성동구,도시공원,묘지공원,,,
2021,성동구,도시공원,문화공원,2,,90.4
2021,성동구,도시공원,생태공원,,,
2021,성동구,도시공원,소공원,16,,16.6
2021,성동구,도시공원,수변공원,,,
2021,성동구,도시공원,어린이공원,32,,55.8
2021,성동구,도시공원,역사공원,,,
2021,성동구,도시공원,체육공원,1,,2.8
2021,성동구,자연공원(국립),자연공원(국립),,,
2021,성북구,기타,기타,43,,53.0
2021,성북구,도시공원,가로공원,,,
2021,성북구,도시공원,근린공원,11,5,1545.7
2021,성북구,도시공원,도시자연공원구역,5,3,2899.3
2021,성북구,도시공원,묘지공원,,,
2021,성북구,도시공원,문화공원,3,,12.2
2021,성북구,도시공원,생태공원,,,
2021,성북구,도시공원,소공원,22,,19.2
2021,성북구,도시공원,수변공원,1,,1.8
2021,성북구,도시공원,어린이공원,36,,93.6
2021,성북구,도시공원,역사공원,1,,2.8
2021,성북구,도시공원,체육공원,,,
2021,성북구,자연공원(국립),자연공원(국립),,1,3864.0
2021,송파구,기타,기타,13,1,2674.3
2021,송파구,도시공원,가로공원,,,
2021,송파구,도시공원,근린공원,55,,1775.9
2021,송파구,도시공원,도시자연공원구역,1,,44.4
2021,송파구,도시공원,묘지공원,,,
2021,송파구,도시공원,문화공원,,,
2021,송파구,도시공원,생태공원,,,
2021,송파구,도시공원,소공원,14,,43.5
2021,송파구,도시공원,수변공원,1,,4.3
2021,송파구,도시공원,어린이공원,88,,153.6
2021,송파구,도시공원,역사공원,2,,75.4
2021,송파구,도시공원,체육공원,,,
2021,송파구,자연공원(국립),자연공원(국립),,,
2021,양천구,기타,기타,18,,422.6
2021,양천구,도시공원,가로공원,,,
2021,양천구,도시공원,근린공원,18,,1389.1
2021,양천구,도시공원,도시자연공원구역,,1,837.3
2021,양천구,도시공원,묘지공원,,,
2021,양천구,도시공원,문화공원,2,,246.3
2021,양천구,도시공원,생태공원,,,
2021,양천구,도시공원,소공원,11,,25.3
2021,양천구,도시공원,수변공원,,,
2021,양천구,도시공원,어린이공원,74,,129.1
2021,양천구,도시공원,역사공원,,,
2021,양천구,도시공원,체육공원,,,
2021,양천구,자연공원(국립),자연공원(국립),,,
2021,영등포구,기타,기타,33,,2344.6
2021,영등포구,도시공원,가로공원,,,
2021,영등포구,도시공원,근린공원,11,,520.1
2021,영등포구,도시공원,도시자연공원구역,1,,2.2
2021,영등포구,도시공원,묘지공원,,,
2021,영등포구,도시공원,문화공원,2,,6.6
2021,영등포구,도시공원,생태공원,,,
2021,영등포구,도시공원,소공원,31,,46.6
2021,영등포구,도시공원,수변공원,,,
2021,영등포구,도시공원,어린이공원,29,,86.1
2021,영등포구,도시공원,역사공원,1,,3.0
2021,영등포구,도시공원,체육공원,,,
2021,영등포구,자연공원(국립),자연공원(국립),,,
2021,용산구,기타,기타,39,,1016.4
2021,용산구,도시공원,가로공원,2,,3.5
2021,용산구,도시공원,근린공원,7,2,555.2
2021,용산구,도시공원,도시자연공원구역,,1,54.9
2021,용산구,도시공원,묘지공원,,,
2021,용산구,도시공원,문화공원,6,,39.5
2021,용산구,도시공원,생태공원,,,
2021,용산구,도시공원,소공원,28,,47.2
2021,용산구,도시공원,수변공원,,,
2021,용산구,도시공원,어린이공원,23,,41.3
2021,용산구,도시공원,역사공원,3,,17.5
2021,용산구,도시공원,체육공원,,,
2021,용산구,자연공원(국립),자연공원(국립),,,
2021,은평구,기타,기타,33,,105.2
2021,은평구,도시공원,가로공원,,,
2021,은평구,도시공원,근린공원,23,2,2000.3
2021,은평구,도시공원,도시자연공원구역,9,2,4406.4
2021,은평구,도시공원,묘지공원,,,
2021,은평구,도시공원,문화공원,3,,65.3
2021,은평구,도시공원,생태공원,,,
2021,은평구,도시공원,소공원,23,,45.9
2021,은평구,도시공원,수변공원,,,
2021,은평구,도시공원,어린이공원,45,,82.1
2021,은평구,도시공원,역사공원,,,
2021,은평구,도시공원,체육공원,,,
2021,은평구,자연공원(국립),자연공원(국립),,1,7663.0
2021,종로구,기타,기타,35,,123.6
2021,종로구,도시공원,가로공원,,,
2021,종로구,도시공원,근린공원,23,2,2767.0
2021,종로구,도시공원,도시자연공원구역,3,2,3316.0
2021,종로구,도시공원,묘지공원,,,
2021,종로구,도시공원,문화공원,3,,9.6
2021,종로구,도시공원,생태공원,,,
2021,종로구,도시공원,소공원,16,,21.9
2021,종로구,도시공원,수변공원,,,
2021,종로구,도시공원,어린이공원,20,,55.0
2021,종로구,도시공원,역사공원,4,,113.0
2021,종로구,도시공원,체육공원,,,
2021,종로구,자연공원(국립),자연공원(국립),,1,4998.0
2021,중구,기타,기타,15,,87.3
2021,중구,도시공원,가로공원,,,
2021,중구,도시공원,근린공원,6,2,1171.7
2021,중구,도시공원,도시자연공원구역,1,1,1791.0
2021,중구,도시공원,묘지공원,,,
2021,중구,도시공원,문화공원,3,,5.8
2021,중구,도시공원,생태공원,,,
2021,중구,도시공원,소공원,29,,26.7
2021,중구,도시공원,수변공원,,,
2021,중구,도시공원,어린이공원,16,,31.6
2021,중구,도시공원,역사공원,5,,34.4
2021,중구,도시공원,체육공원,1,,29.7
2021,중구,자연공원(국립),자연공원(국립),,,
2021,중랑구,기타,기타,37,,182.7
2021,중랑구,도시공원,가로공원,,,
2021,중랑구,도시공원,근린공원,13,,1719.9
2021,중랑구,도시공원,도시자연공원구역,2,1,2895.9
2021,중랑구,도시공원,묘지공원,1,,354.7
2021,중랑구,도시공원,문화공원,,,
2021,중랑구,도시공원,생태공원,,,
2021,중랑구,도시공원,소공원,12,,20.8
2021,중랑구,도시공원,수변공원,,,
2021,중랑구,도시공원,어린이공원,44,,58.9
2021,중랑구,도시공원,역사공원,,,
2021,중랑구,도시공원,체육공원,,,
2021,중랑구,자연공원(국립),자연공원(국립),,,
2022,강남구,기타,기타,13,,1289.7
2022,강남구,도시공원,가로공원,,,
2022,강남구,도시공원,근린공원,61,,2123.0
2022,강남구,도시공원,도시자연공원구역,5,1,4065.7
2022,강남구,도시공원,묘지공원,,,
2022,강남구,도시공원,문화공원,2,,38.4
2022,강남구,도시공원,생태공원,,,
2022,강남구,도시공원,소공원,17,,23.5
2022,강남구,도시공원,수변공원,2,,14.1
2022,강남구,도시공원,어린이공원,62,,99.5
2022,강남구,도시공원,역사공원,2,,96.1
2022,강남구,도시공원,체육공원,1,,44.0
2022,강남구,자연공원(국립),자연공원(국립),,,
2022,강동구,기타,기타,9,,542.2
2022,강동구,도시공원,가로공원,,,
2022,강동구,도시공원,근린공원,30,1,1751.0
2022,강동구,도시공원,도시자연공원구역,3,,758.2
2022,강동구,도시공원,묘지공원,,,
2022,강동구,도시공원,문화공원,4,,11.4
2022,강동구,도시공원,생태공원,,,
2022,강동구,도시공원,소공원,16,,25.1
2022,강동구,도시공원,수변공원,3,,41.5
2022,강동구,도시공원,어린이공원,62,,137.1
2022,강동구,도시공원,역사공원,1,,110.2
2022,강동구,도시공원,체육공원,1,,29.8
2022,강동구,자연공원(국립),자연공원(국립),,,
2022,강북구,기타,기타,20,,118.6
2022,강북구,도시공원,가로공원,,,
2022,강북구,도시공원,근린공원,4,,1862.9
2022,강북구,도시공원,도시자연공원구역,1,1,412.4
2022,강북구,도시공원,묘지공원,,,
2022,강북구,도시공원,문화공원,4,,26.3
2022,강북구,도시공원,생태공원,,,
2022,강북구,도시공원,소공원,15,,15.2
2022,강북구,도시공원,수변공원,,,
2022,강북구,도시공원,어린이공원,42,,75.1
2022,강북구,도시공원,역사공원,,,
2022,강북구,도시공원,체육공원,,,
2022,강북구,자연공원(국립),자연공원(국립),1,,11985.0
2022,강서구,기타,기타,12,,1084.4
2022,강서구,도시공원,가로공원,1,,2.6
2022,강서구,도시공원,근린공원,23,,2235.4
2022,강서구,도시공원,도시자연공원구역,5,,975.0
2022,강서구,도시공원,묘지공원,,,
2022,강서구,도시공원,문화공원,6,,24.2
2022,강서구,도시공원,생태공원,,,
2022,강서구,도시공원,소공원,6,,4.9
2022,강서구,도시공원,수변공원,,,
2022,강서구,도시공원,어린이공원,120,,191.8
2022,강서구,도시공원,역사공원,,,
2022,강서구,도시공원,체육공원,,,
2022,강서구,자연공원(국립),자연공원(국립),,,
2022,관악구,기타,기타,34,,60.9
2022,관악구,도시공원,가로공원,,,
2022,관악구,도시공원,근린공원,5,2,1858.8
2022,관악구,도시공원,도시자연공원구역,3,1,10418.5
2022,관악구,도시공원,묘지공원,,,
2022,관악구,도시공원,문화공원,1,,4.3
2022,관악구,도시공원,생태공원,,,
2022,관악구,도시공원,소공원,17,,22.6
2022,관악구,도시공원,수변공원,4,,33.5
2022,관악구,도시공원,어린이공원,71,,86.7
2022,관악구,도시공원,역사공원,,,
2022,관악구,도시공원,체육공원,,,
2022,관악구,자연공원(국립),자연공원(국립),,,
2022,광진구,기타,기타,18,1,465.9
2022,광진구,도시공원,가로공원,,,
2022,광진구,도시공원,근린공원,1,1,837.7
2022,광진구,도시공원,도시자연공원구역,1,,2097.5
2022,광진구,도시공원,묘지공원,,,
2022,광진구,도시공원,문화공원,1,,3.2
2022,광진구,도시공원,생태공원,,,
2022,광진구,도시공원,소공원,13,,14.9
2022,광진구,도시공원,수변공원,,,
2022,광진구,도시공원,어린이공원,34,,40.6
2022,광진구,도시공원,역사공원,,,
2022,광진구,도시공원,체육공원,,,
2022,광진구,자연공원(국립),자연공원(국립),,,
2022,구로구,기타,기타,39,,383.4
2022,구로구,도시공원,가로공원,1,,3.7
2022,구로구,도시공원,근린공원,18,2,1205.1
2022,구로구,도시공원,도시자연공원구역,6,,2003.1
2022,구로구,도시공원,묘지공원,,,
2022,구로구,도시공원,문화공원,3,,14.4
2022,구로구,도시공원,생태공원,,,
2022,구로구,도시공원,소공원,21,,35.3
2022,구로구,도시공원,수변공원,,,
2022,구로구,도시공원,어린이공원,27,,55.0
2022,구로구,도시공원,역사공원,,,
2022,구로구,도시공원,체육공원,1,,12.8
2022,구로구,자연공원(국립),자연공원(국립),,,
2022,금천구,기타,기타,8,,164.0
2022,금천구,도시공원,가로공원,,,
2022,금천구,도시공원,근린공원,2,1,335.8
2022,금천구,도시공원,도시자연공원구역,,1,2210.6
2022,금천구,도시공원,묘지공원,,,
2022,금천구,도시공원,문화공원,2,,17.3
2022,금천구,도시공원,생태공원,,,
2022,금천구,도시공원,소공원,2,,5.2
2022,금천구,도시공원,수변공원,,,
2022,금천구,도시공원,어린이공원,41,,41.4
2022,금천구,도시공원,역사공원,,,
2022,금천구,도시공원,체육공원,,,
2022,금천구,자연공원(국립),자연공원(국립),,,
2022,노원구,기타,기타,49,,333.8
2022,노원구,도시공원,가로공원,,,
2022,노원구,도시공원,근린공원,25,1,1238.3
2022,노원구,도시공원,도시자연공원구역,4,,12798.8
2022,노원구,도시공원,묘지공원,,,
2022,노원구,도시공원,문화공원,6,,89.1
2022,노원구,도시공원,생태공원,,,
2022,노원구,도시공원,소공원,9,,17.1
2022,노원구,도시공원,수변공원,,,
2022,노원구,도시공원,어린이공원,92,,162.7
2022,노원구,도시공원,역사공원,,,
2022,노원구,도시공원,체육공원,2,,101.8
2022,노원구,자연공원(국립),자연공원(국립),,,
2022,도봉구,기타,기타,28,,207.2
2022,도봉구,도시공원,가로공원,,,
2022,도봉구,도시공원,근린공원,3,,755.8
2022,도봉구,도시공원,도시자연공원구역,1,1,335.3
2022,도봉구,도시공원,묘지공원,,,
2022,도봉구,도시공원,문화공원,,,
2022,도봉구,도시공원,생태공원,1,,51.1
2022,도봉구,도시공원,소공원,9,,10.1
2022,도봉구,도시공원,수변공원,,,
2022,도봉구,도시공원,어린이공원,37,,48.8
2022,도봉구,도시공원,역사공원,,,
2022,도봉구,도시공원,체육공원,1,,49.8
2022,도봉구,자연공원(국립),자연공원(국립),,1,8693.0
2022,동대문구,기타,기타,16,,241.1
2022,동대문구,도시공원,가로공원,2,,5.8
2022,동대문구,도시공원,근린공원,11,1,749.8
2022,동대문구,도시공원,도시자연공원구역,1,1,96.5
2022,동대문구,도시공원,묘지공원,,,
2022,동대문구,도시공원,문화공원,1,,2.7
2022,동대문구,도시공원,생태공원,,,
2022,동대문구,도시공원,소공원,25,,50.9
2022,동대문구,도시공원,수변공원,,,
2022,동대문구,도시공원,어린이공원,35,,64.6
2022,동대문구,도시공원,역사공원,1,,3.9
2022,동대문구,도시공원,체육공원,,,
2022,동대문구,자연공원(국립),자연공원(국립),,,
2022,동작구,기타,기타,16,1,236.2
2022,동작구,도시공원,가로공원,,,
2022,동작구,도시공원,근린공원,9,,2001.1
2022,동작구,도시공원,도시자연공원구역,3,,568.2
2022,동작구,도시공원,묘지공원,1,,1445.1
2022,동작구,도시공원,문화공원,2,,5.5
2022,동작구,도시공원,생태공원,,,
2022,동작구,도시공원,소공원,20,,20.7
2022,동작구,도시공원,수변공원,,,
2022,동작구,도시공원,어린이공원,34,,43.7
2022,동작구,도시공원,역사공원,1,,47.8
2022,동작구,도시공원,체육공원,,,
2022,동작구,자연공원(국립),자연공원(국립),,,
2022,마포구,기타,기타,43,,1313.0
2022,마포구,도시공원,가로공원,,,
2022,마포구,도시공원,근린공원,11,,2826.6
2022,마포구,도시공원,도시자연공원구역,3,,164.5
2022,마포구,도시공원,묘지공원,1,,13.2
2022,마포구,도시공원,문화공원,9,,127.7
2022,마포구,도시공원,생태공원,,,
2022,마포구,도시공원,소공원,25,,35.1
2022,마포구,도시공원,수변공원,,,
2022,마포구,도시공원,어린이공원,51,,84.4
2022,마포구,도시공원,역사공원,1,,4.8
2022,마포구,도시공원,체육공원,,,
2022,마포구,자연공원(국립),자연공원(국립),,,
2022,서대문구,기타,기타,41,,20.5
2022,서대문구,도시공원,가로공원,,,
2022,서대문구,도시공원,근린공원,10,2,1024.7
2022,서대문구,도시공원,도시자연공원구역,3,2,3661.1
2022,서대문구,도시공원,묘지공원,,,
2022,서대문구,도시공원,문화공원,3,,8.0
2022,서대문구,도시공원,생태공원,,,
2022,서대문구,도시공원,소공원,23,,31.1
2022,서대문구,도시공원,수변공원,,,
2022,서대문구,도시공원,어린이공원,44,,111.7
2022,서대문구,도시공원,역사공원,,,
2022,서대문구,도시공원,체육공원,,,
2022,서대문구,자연공원(국립),자연공원(국립),,1,249.0
2022,서울대공원,기타,기타,,,
2022,서울대공원,도시공원,가로공원,,,
2022,서울대공원,도시공원,근린공원,1,,6670.0
2022,서울대공원,도시공원,도시자연공원구역,,,
2022,서울대공원,도시공원,묘지공원,,,
2022,서울대공원,도시공원,문화공원,,,
2022,서울대공원,도시공원,생태공원,,,
2022,서울대공원,도시공원,소공원,,,
2022,서울대공원,도시공원,수변공원,,,
2022,서울대공원,도시공원,어린이공원,,,
2022,서울대공원,도시공원,역사공원,,,
2022,서울대공원,도시공원,체육공원,,,
2022,서울대공원,자연공원(국립),자연공원(국립),,,
2022,서초구,기타,기타,25,,804.3
2022,서초구,도시공원,가로공원,,,
2022,서초구,도시공원,근린공원,31,,1436.2
2022,서초구,도시공원,도시자연공원구역,6,1,12337.2
2022,서초구,도시공원,묘지공원,1,,127.8
2022,서초구,도시공원,문화공원,,,
2022,서초구,도시공원,생태공원,,,
2022,서초구,도시공원,소공원,24,,52.8
2022,서초구,도시공원,수변공원,3,,132.1
2022,서초구,도시공원,어린이공원,88,,160.6
2022,서초구,도시공원,역사공원,,,
2022,서초구,도시공원,체육공원,1,,20.9
2022,서초구,자연공원(국립),자연공원(국립),,,
2022,성동구,기타,기타,35,,1852.8
2022,성동구,도시공원,가로공원,3,,8.8
2022,성동구,도시공원,근린공원,10,1,983.9
2022,성동구,도시공원,도시자연공원구역,1,,72.6
2022,성동구,도시공원,묘지공원,,,
2022,성동구,도시공원,문화공원,2,,90.4
2022,성동구,도시공원,생태공원,,,
2022,성동구,도시공원,소공원,16,,16.6
2022,성동구,도시공원,수변공원,,,
2022,성동구,도시공원,어린이공원,32,,55.8
2022,성동구,도시공원,역사공원,,,
2022,성동구,도시공원,체육공원,1,,2.8
2022,성동구,자연공원(국립),자연공원(국립),,,
2022,성북구,기타,기타,43,,53.0
2022,성북구,도시공원,가로공원,,,
2022,성북구,도시공원,근린공원,11,5,1579.7
2022,성북구,도시공원,도시자연공원구역,5,3,2899.3
2022,성북구,도시공원,묘지공원,,,
2022,성북구,도시공원,문화공원,3,,12.2
2022,성북구,도시공원,생태공원,,,
2022,성북구,도시공원,소공원,22,,19.2
2022,성북구,도시공원,수변공원,1,,1.8
2022,성북구,도시공원,어린이공원,36,,93.6
2022,성북구,도시공원,역사공원,1,,2.8
2022,성북구,도시공원,체육공원,,,
2022,성북구,자연공원(국립),자연공원(국립),,1,3865.0
2022,송파구,기타,기타,13,1,2674.3
2022,송파구,도시공원,가로공원,,,
2022,송파구,도시공원,근린공원,55,,1781.3
2022,송파구,도시공원,도시자연공원구역,1,,44.4
2022,송파구,도시공원,묘지공원,,,
2022,송파구,도시공원,문화공원,,,
2022,송파구,도시공원,생태공원,,,
2022,송파구,도시공원,소공원,14,,43.5
2022,송파구,도시공원,수변공원,1,,4.3
2022,송파구,도시공원,어린이공원,88,,153.6
2022,송파구,도시공원,역사공원,2,,75.4
2022,송파구,도시공원,체육공원,,,
2022,송파구,자연공원(국립),자연공원(국립),,,
2022,양천구,기타,기타,18,,422.6
2022,양천구,도시공원,가로공원,,,
2022,양천구,도시공원,근린공원,18,,1389.1
2022,양천구,도시공원,도시자연공원구역,,1,837.3
2022,양천구,도시공원,묘지공원,,,
2022,양천구,도시공원,문화공원,2,,246.3
2022,양천구,도시공원,생태공원,,,
2022,양천구,도시공원,소공원,11,,25.3
2022,양천구,도시공원,수변공원,,,
2022,양천구,도시공원,어린이공원,74,,129.1
2022,양천구,도시공원,역사공원,,,
2022,양천구,도시공원,체육공원,,,
2022,양천구,자연공원(국립),자연공원(국립),,,
2022,영등포구,기타,기타,33,,2344.6
2022,영등포구,도시공원,가로공원,,,
2022,영등포구,도시공원,근린공원,11,,520.1
2022,영등포구,도시공원,도시자연공원구역,1,,2.2
2022,영등포구,도시공원,묘지공원,,,
2022,영등포구,도시공원,문화공원,2,,6.6
2022,영등포구,도시공원,생태공원,,,
2022,영등포구,도시공원,소공원,33,,49.5
2022,영등포구,도시공원,수변공원,,,
2022,영등포구,도시공원,어린이공원,27,,77.1
2022,영등포구,도시공원,역사공원,1,,3.0
2022,영등포구,도시공원,체육공원,,,
2022,영등포구,자연공원(국립),자연공원(국립),,,
2022,용산구,기타,기타,39,,1016.4
2022,용산구,도시공원,가로공원,2,,3.5
2022,용산구,도시공원,근린공원,6,3,555.2
2022,용산구,도시공원,도시자연공원구역,,1,54.9
2022,용산구,도시공원,묘지공원,,,
2022,용산구,도시공원,문화공원,6,,37.9
2022,용산구,도시공원,생태공원,,,
2022,용산구,도시공원,소공원,28,,47.2
2022,용산구,도시공원,수변공원,,,
2022,용산구,도시공원,어린이공원,23,,41.3
2022,용산구,도시공원,역사공원,3,,17.5
2022,용산구,도시공원,체육공원,,,
2022,용산구,자연공원(국립),자연공원(국립),,,
2022,은평구,기타,기타,33,,105.2
2022,은평구,도시공원,가로공원,,,
2022,은평구,도시공원,근린공원,23,2,2000.3
2022,은평구,도시공원,도시자연공원구역,9,2,4406.4
2022,은평구,도시공원,묘지공원,,,
2022,은평구,도시공원,문화공원,3,,65.3
2022,은평구,도시공원,생태공원,,,
2022,은평구,도시공원,소공원,23,,45.8
2022,은평구,도시공원,수변공원,,,
2022,은평구,도시공원,어린이공원,45,,82.1
2022,은평구,도시공원,역사공원,,,
2022,은평구,도시공원,체육공원,,,
2022,은평구,자연공원(국립),자연공원(국립),,1,7695.0
2022,종로구,도시공원,가로공원,,,
2022,종로구,도시공원,근린공원,23,2,2721.1
2022,종로구,도시공원,도시자연공원구역,3,2,3316.0
2022,종로구,도시공원,묘지공원,,,
2022,종로구,도시공원,문화공원,3,,9.6
2022,종로구,도시공원,생태공원,,,
2022,종로구,도시공원,소공원,16,,21.9
2022,종로구,도시공원,수변공원,,,
2022,종로구,도시공원,어린이공원,20,,55.0
2022,종로구,도시공원,역사공원,4,,113.0
2022,종로구,도시공원,체육공원,,,
2022,종로구,자연공원(국립),자연공원(국립),,1,5030.0
2022,중구,기타,기타,13,,87.3
2022,중구,도시공원,가로공원,,,
2022,중구,도시공원,근린공원,3,5,1201.4
2022,중구,도시공원,도시자연공원구역,1,,1789.8
2022,중구,도시공원,묘지공원,,,
2022,중구,도시공원,문화공원,3,,5.8
2022,중구,도시공원,생태공원,,,
2022,중구,도시공원,소공원,28,,26.1
2022,중구,도시공원,수변공원,,,
2022,중구,도시공원,어린이공원,16,,31.6
2022,중구,도시공원,역사공원,5,,34.4
2022,중구,도시공원,체육공원,1,,29.7
2022,중구,자연공원(국립),자연공원(국립),,,
2022,중랑구,기타,기타,37,,182.6
2022,중랑구,도시공원,가로공원,,,
2022,중랑구,도시공원,근린공원,12,,1701.2
2022,중랑구,도시공원,도시자연공원구역,2,1,2895.9
2022,중랑구,도시공원,묘지공원,1,,354.7
2022,중랑구,도시공원,문화공원,,,
2022,중랑구,도시공원,생태공원,,,
2022,중랑구,도시공원,소공원,14,,22.5
2022,중랑구,도시공원,수변공원,,,
2022,중랑구,도시공원,어린이공원,47,,72.1
2022,중랑구,도시공원,역사공원,,,
2022,중랑구,도시공원,체육공원,,,
2022,중랑구,자연공원(국립),자연공원(국립),,,
2023,강남구,기타,기타,13,,1289.7
2023,강남구,도시공원,가로공원,,,
2023,강남구,도시공원,근린공원,61,,2123.5
2023,강남구,도시공원,도시자연공원구역,5,1,4065.7
2023,강남구,도시공원,묘지공원,,,
2023,강남구,도시공원,문화공원,2,,38.4
2023,강남구,도시공원,생태공원,,,
2023,강남구,도시공원,소공원,17,,23.5
2023,강남구,도시공원,수변공원,2,,14.1
2023,강남구,도시공원,어린이공원,62,,99.5
2023,강남구,도시공원,역사공원,2,,96.1
2023,강남구,도시공원,체육공원,1,,44.0
2023,강남구,자연공원(국립),자연공원(국립),,,
2023,강동구,기타,기타,9,,542.2
2023,강동구,도시공원,가로공원,,,
2023,강동구,도시공원,근린공원,30,1,1751.0
2023,강동구,도시공원,도시자연공원구역,3,,758.2
2023,강동구,도시공원,묘지공원,,,
2023,강동구,도시공원,문화공원,4,,11.4
