대여소_번호,대여소_ID,자치구,Capa,일평균순유입량
3527,ST-1601,성동구,5,
3528,ST-1602,광진구,8,
3529,ST-1603,광진구,15,
3530,ST-1616,성동구,10,
3531,ST-1617,성동구,10,
3532,ST-1618,성동구,9,
3533,ST-1660,광진구,10,
3534,ST-1661,광진구,12,
3536,ST-1663,광진구,10,
3537,ST-1664,광진구,15,
3539,ST-1686,강동구,10,
3542,ST-1722,광진구,17,
3543,ST-1760,광진구,15,
3544,ST-2326,성동구,10,
3545,ST-2327,성동구,10,
3547,ST-2329,성동구,12,
3548,ST-2330,성동구,10,
3549,ST-2331,성동구,9,
3550,ST-2332,성동구,20,
3551,ST-2333,성동구,10,
3552,ST-2334,성동구,19,
3553,ST-2335,성동구,10,
3555,ST-2337,성동구,10,
3556,ST-2338,성동구,10,
3557,ST-2339,성동구,8,
3558,ST-2340,성동구,10,
3559,ST-2341,성동구,10,
3560,ST-2342,성동구,22,
3561,ST-2343,성동구,10,
3563,ST-2302,광진구,5,
3566,ST-2305,광진구,10,
3569,ST-2308,광진구,12,
3570,ST-2309,광진구,10,
3571,ST-2310,광진구,15,
3573,ST-2312,광진구,15,
3575,ST-2314,광진구,6,
3579,ST-2318,광진구,20,
3581,ST-2320,광진구,15,
3582,ST-2321,광진구,14,
3586,ST-2325,광진구,8,
3587,ST-2407,광진구,15,
3588,ST-2408,광진구,10,
3600,ST-2420,성동구,7,
3602,ST-2474,강남구,5,
3603,ST-2670,강남구,10,
3604,ST-2671,강남구,15,
3605,ST-2672,강남구,10,
3606,ST-2673,강남구,10,
3609,ST-2674,강남구,16,
3610,ST-2675,강남구,10,
3611,ST-2676,강남구,16,
3612,ST-2677,강남구,10,
3614,ST-2678,강남구,10,
3615,ST-2679,강남구,10,
3616,ST-2680,강남구,10,
3618,ST-2681,강남구,10,
3620,ST-2682,강남구,10,
3621,ST-2683,강남구,10,
3622,ST-2684,강남구,7,
3623,ST-2685,강남구,10,
3624,ST-2686,강남구,10,
3627,ST-2688,강남구,10,
3628,ST-2689,강남구,10,
3629,ST-2690,강남구,4,
3630,ST-2691,강남구,10,
3634,ST-2788,강남구,5,
3636,ST-2837,강남구,5,
3637,ST-2838,강남구,10,
3638,ST-2839,강남구,5,
3640,ST-2847,강남구,7,
3641,ST-2867,강남구,10,
3642,ST-2907,강남구,13,
3643,ST-2868,강남구,5,
3644,ST-2869,강남구,5,
3646,ST-2882,강남구,7,
3647,ST-2925,강남구,10,
3648,ST-2926,강남구,5,
3649,ST-2927,강남구,6,
3651,ST-3049,강남구,5,
3652,ST-2424,강동구,10,
3653,ST-2567,강동구,10,
3654,ST-2568,강동구,10,
3655,ST-2457,강동구,10,
3656,ST-2747,강동구,20,
3657,ST-2732,강동구,12,
3658,ST-2733,강동구,10,
3659,ST-2734,강동구,10,
3661,ST-2736,강동구,10,
3663,ST-2737,강동구,10,
3664,ST-2738,강동구,12,
3665,ST-2739,강동구,12,
3668,ST-2740,강동구,10,
3671,ST-2742,강동구,10,
3673,ST-2743,강동구,10,
3674,ST-2744,강동구,10,
3675,ST-2745,강동구,20,
3676,ST-2696,강동구,10,
3680,ST-2748,강동구,6,
3681,ST-2749,강동구,10,
3682,ST-2750,강동구,10,
3683,ST-2751,강동구,10,
3684,ST-2854,강동구,10,
3685,ST-2697,강동구,15,
3686,ST-2862,강동구,8,
3688,ST-2841,강동구,10,
3689,ST-2908,강동구,20,
3690,ST-2909,강동구,23,
3691,ST-2928,강동구,20,
3692,ST-2929,강동구,10,
3694,ST-2966,강동구,14,
3698,ST-3085,강동구,6,
3699,ST-3087,강동구,15,
3700,ST-3098,강동구,8,
3701,ST-3154,강동구,8,
3703,ST-2458,강북구,10,
3707,ST-2459,강북구,10,
3714,ST-2461,강북구,10,
3718,ST-2610,강북구,11,
3724,ST-3184,강북구,20,
3725,ST-3193,강북구,5,
3726,ST-3234,강북구,6,
3753,ST-2476,강서구,10,
3754,ST-2611,강서구,10,
3756,ST-2477,강서구,10,
3757,ST-2857,강서구,10,
3758,ST-2858,강서구,10,
3759,ST-2569,강서구,25,
3760,ST-2538,강서구,17,
3761,ST-2478,강서구,10,
3762,ST-2831,강서구,10,
3763,ST-2479,강서구,18,
3764,ST-2613,강서구,10,
3765,ST-2480,강서구,10,
3766,ST-2539,강서구,10,
3767,ST-2481,강서구,10,
3770,ST-2752,강서구,10,
3772,ST-2482,강서구,15,
3774,ST-2789,강서구,10,
3775,ST-2483,강서구,10,
3776,ST-2484,강서구,10,
3778,ST-2486,강서구,10,
3779,ST-2540,강서구,10,
3780,ST-2487,강서구,22,
3781,ST-2488,강서구,12,
3782,ST-2489,강서구,10,
3783,ST-2490,강서구,10,
3784,ST-2491,강서구,10,
3785,ST-2832,강서구,20,
3786,ST-2558,강서구,9,
3788,ST-2493,강서구,15,
3789,ST-2494,강서구,35,
3792,ST-2551,강서구,10,
3793,ST-2552,강서구,10,
3794,ST-2553,강서구,20,
3796,ST-2555,강서구,8,
3797,ST-2556,강서구,10,
3798,ST-2557,강서구,11,
3799,ST-2627,강서구,5,
3801,ST-2790,강서구,10,
3802,ST-2428,관악구,8,
3803,ST-2614,관악구,7,
3804,ST-2615,관악구,10,
3806,ST-2616,관악구,10,
3807,ST-2617,관악구,12,
3811,ST-2851,관악구,10,
3812,ST-2842,관악구,10,
3813,ST-2872,관악구,7,
3814,ST-2873,관악구,10,
3815,ST-2948,관악구,7,
3816,ST-2995,관악구,8,
3818,ST-2996,관악구,10,
3819,ST-3143,관악구,13,
3820,ST-3166,관악구,8,
3853,ST-2541,광진구,18,
3860,ST-2542,광진구,10,
3863,ST-2543,광진구,10,
3864,ST-2544,광진구,11,
3865,ST-2545,광진구,8,
3868,ST-2546,광진구,10,
3873,ST-2547,광진구,8,
3878,ST-2548,광진구,15,
3879,ST-2843,광진구,7,
3880,ST-2830,광진구,13,
3881,ST-2865,광진구,7,
3882,ST-2891,광진구,3,
3886,ST-3012,광진구,5,
3890,ST-3188,광진구,7,
3894,ST-3309,광진구,8,
3899,ST-3340,광진구,10,
3900,ST-3351,광진구,10,
3902,ST-2462,구로구,16,
3903,ST-2463,구로구,10,
3904,ST-2464,구로구,10,
3905,ST-2465,구로구,15,
3906,ST-2435,구로구,8,
3907,ST-2559,구로구,10,
3908,ST-2753,구로구,10,
3910,ST-2828,구로구,10,
3911,ST-2829,구로구,10,
3912,ST-2855,구로구,10,
3914,ST-2892,구로구,10,
3915,ST-2949,구로구,10,
3917,ST-3037,구로구,10,
3918,ST-2997,구로구,10,
3919,ST-3013,구로구,14,
3920,ST-3055,구로구,10,
3922,ST-3067,구로구,16,
3923,ST-3088,구로구,10,
3924,ST-3103,구로구,10,
3925,ST-3124,구로구,10,
3927,ST-3182,구로구,9,
3928,ST-3195,구로구,10,
3929,ST-3194,구로구,15,
3930,ST-3189,구로구,8,
3931,ST-3223,구로구,7,
3932,ST-3222,구로구,10,
3933,ST-3237,구로구,10,
3934,ST-3225,구로구,7,
3935,ST-3252,구로구,10,
3936,ST-3303,구로구,10,
3937,ST-3306,구로구,10,
3939,ST-3311,구로구,15,
3956,ST-2637,금천구,10,
3958,ST-2638,금천구,10,
3959,ST-2639,금천구,10,
3963,ST-2641,금천구,10,
3966,ST-2642,금천구,8,
3967,ST-2893,금천구,16,
3968,ST-2894,금천구,10,
3969,ST-2895,금천구,20,
3970,ST-2910,금천구,6,
3971,ST-2911,금천구,11,
3972,ST-2912,금천구,6,
3973,ST-2913,금천구,7,
3974,ST-2931,금천구,10,
3975,ST-3029,금천구,10,
3980,ST-3032,금천구,5,
3983,ST-2932,금천구,10,
3984,ST-2999,금천구,5,
3985,ST-2964,금천구,20,
3986,ST-3196,금천구,5,
3987,ST-3219,금천구,10,
3988,ST-3236,금천구,5,
3989,ST-3396,금천구,10,
4002,ST-2698,노원구,10,
4004,ST-2700,노원구,10,
4005,ST-2701,노원구,10,
4007,ST-2702,노원구,9,
4008,ST-2703,노원구,10,
4009,ST-2704,노원구,20,
4011,ST-2705,노원구,10,
4013,ST-2706,노원구,20,
4014,ST-2707,노원구,10,
4016,ST-2754,노원구,10,
4017,ST-2708,노원구,20,
4018,ST-2709,노원구,8,
4019,ST-2710,노원구,7,
4020,ST-2711,노원구,10,
4021,ST-2712,노원구,10,
4023,ST-2713,노원구,10,
4024,ST-2714,노원구,10,
4025,ST-2715,노원구,10,
4026,ST-2716,노원구,10,
4027,ST-2791,노원구,10,
4028,ST-2717,노원구,10,
4029,ST-2718,노원구,8,
4031,ST-2729,노원구,10,
4032,ST-2719,노원구,10,
4033,ST-2720,노원구,9,
4035,ST-2804,노원구,6,
4036,ST-2792,노원구,9,
4037,ST-2835,노원구,15,
4039,ST-2859,노원구,10,
4040,ST-2861,노원구,10,
4041,ST-2896,노원구,8,
4042,ST-2914,노원구,10,
4043,ST-2954,노원구,10,
4044,ST-2955,노원구,4,
4045,ST-2971,노원구,8,
4054,ST-2722,도봉구,10,
4058,ST-2723,도봉구,15,
4062,ST-2724,도봉구,9,
4064,ST-2725,도봉구,10,
4073,ST-2730,도봉구,10,
4074,ST-2727,도봉구,10,
4076,ST-2549,도봉구,10,
4077,ST-2799,도봉구,6,
4078,ST-2849,도봉구,8,
4080,ST-2967,도봉구,4,
4083,ST-3026,도봉구,8,
4084,ST-3050,도봉구,10,
4086,ST-3091,도봉구,10,
4087,ST-3092,도봉구,10,
4088,ST-3093,도봉구,15,
4089,ST-3119,도봉구,10,
4090,ST-3175,도봉구,15,
4091,ST-3172,도봉구,10,
4092,ST-3177,도봉구,10,
4094,ST-3197,도봉구,6,
4095,ST-3269,도봉구,8,
4096,ST-3368,도봉구,8,
4097,ST-3399,도봉구,8,
4102,ST-2496,동대문구,7,
4103,ST-2497,동대문구,10,
4104,ST-2498,동대문구,10,
4105,ST-2499,동대문구,10,
4107,ST-2500,동대문구,10,
4108,ST-2501,동대문구,10,
4110,ST-2502,동대문구,10,
4113,ST-2504,동대문구,10,
4114,ST-2560,동대문구,10,
4116,ST-2505,동대문구,10,
4117,ST-2506,동대문구,10,
4121,ST-2507,동대문구,15,
4122,ST-2508,동대문구,10,
4123,ST-2509,동대문구,10,
4128,ST-3155,동대문구,5,
4131,ST-3165,동대문구,8,
4132,ST-3173,동대문구,10,
4133,ST-3198,동대문구,7,
4134,ST-3206,동대문구,10,
4135,ST-3258,동대문구,18,
4136,ST-3286,동대문구,7,
4137,ST-3316,동대문구,10,
4138,ST-3317,동대문구,5,
4139,ST-3328,동대문구,7,
4140,ST-3333,동대문구,7,
4141,ST-3334,동대문구,6,
4142,ST-3353,동대문구,6,
4143,ST-3356,동대문구,5,
4144,ST-3363,동대문구,10,
4145,ST-3362,동대문구,5,
4146,ST-3382,동대문구,7,
4147,ST-3405,동대문구,35,
4152,ST-2649,동작구,10,
4153,ST-2650,동작구,10,
4158,ST-2651,동작구,10,
4162,ST-2652,동작구,10,
4167,ST-2653,동작구,25,
4169,ST-2654,동작구,10,
4173,ST-2827,동작구,7,
4175,ST-2803,동작구,10,
4177,ST-3064,동작구,8,
4178,ST-3065,동작구,10,
4179,ST-3105,동작구,10,
4180,ST-3106,동작구,4,
4181,ST-3117,동작구,6,
4182,ST-3392,동작구,10,
4202,ST-2528,마포구,9,
4206,ST-2530,마포구,7,
4207,ST-2531,마포구,10,
4208,ST-2532,마포구,10,
4210,ST-2533,마포구,7,
4211,ST-2534,마포구,8,
4212,ST-2535,마포구,10,
4213,ST-2536,마포구,15,
4214,ST-2537,마포구,10,
4216,ST-2874,마포구,10,
4217,ST-2905,마포구,20,
4218,ST-2974,마포구,13,
4220,ST-2975,마포구,10,
4221,ST-2976,마포구,13,
4222,ST-3008,마포구,5,
4224,ST-2977,마포구,5,
4226,ST-2978,마포구,14,
4233,ST-2979,마포구,10,
4234,ST-2980,마포구,10,
4238,ST-2981,마포구,7,
4240,ST-2983,마포구,8,
4244,ST-3017,마포구,10,
4246,ST-3019,마포구,5,
4247,ST-3020,마포구,10,
4248,ST-3021,마포구,10,
4253,ST-2561,서대문구,5,
4255,ST-2897,서대문구,21,
4264,ST-3033,서대문구,5,
4266,ST-3027,서대문구,9,
4267,ST-3051,서대문구,6,
4269,ST-3062,서대문구,8,
4270,ST-3139,서대문구,5,
4271,ST-3107,서대문구,7,
4272,ST-3113,서대문구,7,
4273,ST-3114,서대문구,7,
4274,ST-3140,서대문구,10,
4275,ST-3202,서대문구,10,
4277,ST-3347,서대문구,5,
4278,ST-3349,서대문구,5,
4280,ST-3410,서대문구,5,
4281,ST-3411,서대문구,10,
4303,ST-2655,서초구,8,
4304,ST-2656,서초구,10,
4305,ST-2657,서초구,8,
4306,ST-2658,서초구,10,
4307,ST-2659,서초구,10,
4309,ST-2661,서초구,5,
4310,ST-2662,서초구,6,
4312,ST-2663,서초구,10,
4313,ST-2664,서초구,10,
4315,ST-2666,서초구,10,
4316,ST-2667,서초구,25,
4317,ST-2668,서초구,5,
4318,ST-2669,서초구,5,
4319,ST-2562,서초구,7,
4320,ST-2570,서초구,11,
4322,ST-2853,서초구,15,
4323,ST-2875,서초구,10,
4324,ST-2934,서초구,5,
4327,ST-3009,서초구,11,
4329,ST-2962,서초구,8,
4332,ST-3086,서초구,5,
4333,ST-3144,서초구,5,
4334,ST-3157,서초구,7,
4336,ST-3180,서초구,10,
4337,ST-3181,서초구,10,
4338,ST-3216,서초구,5,
4340,ST-3220,서초구,5,
4341,ST-3221,서초구,5,
4343,ST-3257,서초구,5,
4344,ST-3298,서초구,5,
4345,ST-3310,서초구,6,
4346,ST-3360,서초구,7,
4347,ST-3332,서초구,10,
4348,ST-3350,서초구,5,
4349,ST-3361,서초구,6,
4350,ST-3379,서초구,5,
4351,ST-3385,서초구,7,
4353,ST-2466,성동구,8,
4360,ST-2467,성동구,15,
4362,ST-2468,성동구,8,
4363,ST-2856,성동구,4,
4367,ST-2787,성동구,5,
4370,ST-2834,성동구,9,
4373,ST-3002,성동구,11,
4377,ST-3003,성동구,8,
4381,ST-3042,성동구,8,
4382,ST-3043,성동구,7,
4383,ST-3044,성동구,4,
4385,ST-3099,성동구,5,
4386,ST-3120,성동구,5,
4387,ST-3121,성동구,8,
4389,ST-3205,성동구,5,
4390,ST-3228,성동구,5,
4393,ST-3265,성동구,10,
4394,ST-3277,성동구,2,
4396,ST-3320,성동구,8,
4397,ST-3321,성동구,14,
4398,ST-3325,성동구,12,
4399,ST-3326,성동구,7,
4401,ST-3393,성동구,10,
4406,ST-2731,성북구,10,
4411,ST-2898,성북구,5,
4414,ST-2935,성북구,8,
4415,ST-2970,성북구,7,
4417,ST-3045,성북구,10,
4418,ST-3046,성북구,8,
4419,ST-3038,성북구,6,
4420,ST-3039,성북구,6,
4421,ST-3158,성북구,10,
4423,ST-3203,성북구,10,
4425,ST-3264,성북구,10,
4427,ST-3344,성북구,10,
4428,ST-3378,성북구,7,
4452,ST-2571,송파구,10,
4453,ST-2572,송파구,15,
4454,ST-2619,송파구,15,
4457,ST-2574,송파구,50,
4458,ST-2575,송파구,10,
4460,ST-2576,송파구,8,
4461,ST-2577,송파구,7,
4462,ST-2578,송파구,8,
4463,ST-2579,송파구,10,
4464,ST-2580,송파구,15,
4465,ST-2581,송파구,10,
4468,ST-2583,송파구,15,
4469,ST-2584,송파구,10,
4472,ST-2585,송파구,10,
4473,ST-2586,송파구,10,
4474,ST-2587,송파구,10,
4475,ST-2588,송파구,10,
4478,ST-2589,송파구,10,
4479,ST-2590,송파구,10,
4480,ST-2591,송파구,10,
4481,ST-2592,송파구,25,
4483,ST-2593,송파구,10,
4484,ST-2594,송파구,10,
4485,ST-2595,송파구,10,
4486,ST-2596,송파구,10,
4488,ST-2597,송파구,10,
4490,ST-2598,송파구,10,
4491,ST-2599,송파구,10,
4493,ST-2600,송파구,10,
4496,ST-2601,송파구,10,
4497,ST-2602,송파구,20,
4499,ST-2603,송파구,10,
4507,ST-2759,양천구,10,
4508,ST-2760,양천구,10,
4509,ST-2761,양천구,15,
4510,ST-2762,양천구,13,
4512,ST-2763,양천구,15,
4514,ST-2764,양천구,20,
4515,ST-2765,양천구,10,
4517,ST-2767,양천구,10,
4518,ST-2768,양천구,10,
4519,ST-2769,양천구,8,
4520,ST-2770,양천구,10,
4522,ST-2771,양천구,10,
4523,ST-2772,양천구,20,
4526,ST-2773,양천구,10,
4527,ST-2774,양천구,15,
4528,ST-2692,양천구,8,
4530,ST-2794,양천구,10,
4531,ST-2844,양천구,10,
4532,ST-2879,양천구,10,
4535,ST-2960,양천구,10,
4536,ST-2961,양천구,23,
4537,ST-3047,양천구,6,
4538,ST-3048,양천구,10,
4539,ST-3059,양천구,8,
4540,ST-3104,양천구,10,
4541,ST-3089,양천구,9,
4542,ST-3146,양천구,5,
4543,ST-3163,양천구,9,
4544,ST-3215,양천구,8,
4545,ST-3224,양천구,10,
4546,ST-3227,양천구,14,
4547,ST-3304,양천구,15,
4548,ST-3407,양천구,7,
4549,ST-3416,양천구,10,
4552,ST-2806,영등포구,10,
4553,ST-2807,영등포구,10,
4555,ST-2808,영등포구,10,
4556,ST-2563,영등포구,10,
4557,ST-2564,영등포구,10,
4558,ST-2809,영등포구,10,
4559,ST-2810,영등포구,10,
4560,ST-2811,영등포구,10,
4561,ST-2812,영등포구,10,
4563,ST-2813,영등포구,10,
4564,ST-2814,영등포구,10,
4565,ST-2815,영등포구,10,
4566,ST-2816,영등포구,15,
4567,ST-2817,영등포구,10,
4569,ST-2819,영등포구,10,
4571,ST-2820,영등포구,10,
4573,ST-2821,영등포구,10,
4574,ST-2822,영등포구,9,
4575,ST-2823,영등포구,10,
4576,ST-2800,영등포구,15,
4578,ST-2801,영등포구,10,
4579,ST-2643,영등포구,10,
4580,ST-2644,영등포구,12,
4581,ST-2645,영등포구,12,
4582,ST-2646,영등포구,12,
4583,ST-2647,영등포구,12,
4584,ST-2648,영등포구,8,
4585,ST-2694,영등포구,6,
4588,ST-2852,영등포구,10,
4589,ST-2899,영등포구,18,
4591,ST-2901,영등포구,20,
4592,ST-2902,영등포구,14,
4594,ST-2920,영등포구,15,
4598,ST-2958,영등포구,9,
4599,ST-2959,영등포구,15,
4600,ST-3011,영등포구,10,
4601,ST-3030,영등포구,10,
4603,ST-2866,용산구,10,
4604,ST-2437,용산구,15,
4607,ST-2439,용산구,10,
4608,ST-2440,용산구,10,
4609,ST-2441,용산구,10,
4610,ST-2442,용산구,10,
4611,ST-2443,용산구,10,
4612,ST-2444,용산구,8,
4613,ST-2445,용산구,7,
4615,ST-2446,용산구,7,
4616,ST-2447,용산구,15,
4617,ST-2448,용산구,6,
4618,ST-2449,용산구,10,
4619,ST-2450,용산구,10,
4620,ST-2451,용산구,8,
4621,ST-3054,용산구,12,
4622,ST-2452,용산구,6,
4623,ST-2453,용산구,10,
4625,ST-2469,용산구,8,
4627,ST-2455,용산구,7,
4629,ST-2456,용산구,8,
4632,ST-2880,용산구,6,
4633,ST-2924,용산구,16,
4634,ST-3056,용산구,5,
4636,ST-3080,용산구,8,
4637,ST-3081,용산구,10,
4638,ST-3082,용산구,10,
4639,ST-3083,용산구,10,
4640,ST-3135,용산구,8,
4641,ST-3138,용산구,10,
4642,ST-3159,용산구,10,
4643,ST-3249,용산구,7,
4652,ST-2425,은평구,10,
4653,ST-2470,은평구,10,
4657,ST-2775,은평구,17,
4658,ST-2776,은평구,10,
4659,ST-2777,은평구,10,
4663,ST-2778,은평구,10,
4665,ST-2779,은평구,10,
4667,ST-2780,은평구,10,
4668,ST-2781,은평구,10,
4671,ST-2782,은평구,10,
4672,ST-2783,은평구,10,
4674,ST-2785,은평구,10,
4676,ST-2824,은평구,9,
4677,ST-2825,은평구,10,
4678,ST-2956,은평구,10,
4681,ST-3028,은평구,6,
4683,ST-3058,은평구,10,
4684,ST-3076,은평구,10,
4685,ST-3095,은평구,25,
4686,ST-3126,은평구,7,
4687,ST-3127,은평구,10,
4689,ST-3169,은평구,10,
4690,ST-3201,은평구,5,
4693,ST-3279,은평구,6,
4703,ST-2511,종로구,8,
4705,ST-2565,종로구,6,
4707,ST-2513,종로구,5,
4708,ST-2472,종로구,6,
4710,ST-2473,종로구,8,
4711,ST-2427,종로구,10,
4713,ST-2623,종로구,7,
4715,ST-2923,종로구,15,
4718,ST-3075,종로구,10,
4719,ST-3090,종로구,15,
4721,ST-3354,종로구,8,
4752,ST-2624,중구,7,
4753,ST-2514,중구,10,
4760,ST-2430,중구,10,
4761,ST-2516,중구,10,
4762,ST-2517,중구,10,
4765,ST-2431,중구,20,
4766,ST-2432,중구,23,
4772,ST-2519,중구,10,
4774,ST-2520,중구,9,
4775,ST-2521,중구,10,
4776,ST-2522,중구,10,
4777,ST-2805,중구,8,
4781,ST-2433,중구,10,
4782,ST-2434,중구,10,
4784,ST-2525,중구,10,
4785,ST-2526,중구,8,
4791,ST-2527,중구,10,
4792,ST-2625,중구,10,
4793,ST-2626,중구,10,
4794,ST-2786,중구,8,
4796,ST-2693,중구,10,
4797,ST-2845,중구,13,
4798,ST-2903,중구,10,
4800,ST-3052,중구,5,
4801,ST-3053,중구,5,
4802,ST-2628,중랑구,8,
4803,ST-2629,중랑구,5,
4804,ST-2630,중랑구,9,
4807,ST-2631,중랑구,8,
4808,ST-2632,중랑구,8,
4809,ST-2633,중랑구,8,
4811,ST-2634,중랑구,10,
4812,ST-2635,중랑구,10,
4813,ST-2636,중랑구,10,
4815,ST-2795,중랑구,8,
4819,ST-2846,중랑구,10,
4820,ST-2860,중랑구,8,
4823,ST-2921,중랑구,8,
4824,ST-2922,중랑구,7,
4825,ST-2906,중랑구,8,
4826,ST-2904,중랑구,8,
4827,ST-2942,중랑구,20,
4828,ST-2952,중랑구,5,
4829,ST-2953,중랑구,5,
4830,ST-3036,중랑구,7,
4834,ST-2969,중랑구,8,
4835,ST-3006,중랑구,7,
4836,ST-3023,중랑구,15,
4837,ST-3024,중랑구,14,
4838,ST-3025,중랑구,7,
4840,ST-3035,중랑구,7,
4841,ST-3168,중랑구,15,
4842,ST-3233,중랑구,20,
4843,ST-3253,중랑구,8,
4845,ST-3275,중랑구,10,
4846,ST-3345,중랑구,7,
4847,ST-3346,중랑구,5,
4852,ST-2605,송파구,10,
4854,ST-2606,송파구,10,
4855,ST-2607,송파구,10,
4856,ST-2608,송파구,10,
4857,ST-2621,송파구,15,
4859,ST-2609,송파구,15,
4860,ST-2757,송파구,7,
4862,ST-2756,송파구,10,
4863,ST-2728,송파구,7,
4864,ST-2796,송파구,10,
4865,ST-2797,송파구,5,
4867,ST-2798,송파구,10,
4868,ST-2833,송파구,10,
4870,ST-2876,송파구,10,
4871,ST-2877,송파구,7,
4872,ST-2878,송파구,7,
4873,ST-2915,송파구,7,
4874,ST-2916,송파구,10,
4875,ST-2917,송파구,4,
4879,ST-2936,송파구,5,
4880,ST-2957,송파구,9,
4881,ST-2937,송파구,5,
4882,ST-2938,송파구,5,
4883,ST-2939,송파구,10,
4884,ST-2984,송파구,16,
4885,ST-2985,송파구,8,
4886,ST-2986,송파구,6,
4887,ST-2987,송파구,6,
4888,ST-2940,송파구,10,
4889,ST-2941,송파구,14,
4891,ST-3004,송파구,10,
4892,ST-3005,송파구,18,
4893,ST-2972,송파구,6,
4895,ST-2988,송파구,6,
4896,ST-2989,송파구,10,
4897,ST-2991,송파구,15,
4901,ST-3057,강남구,6,
4902,ST-2870,강남구,6,
4903,ST-3066,강남구,6,
4905,ST-3079,강남구,10,
4906,ST-3077,강남구,10,
4907,ST-3078,강남구,5,
4908,ST-3096,강남구,5,
4909,ST-3108,강남구,6,
4913,ST-3111,강남구,7,
4914,ST-3112,강남구,6,
4915,ST-3115,강남구,6,
4916,ST-3164,강남구,5,
4917,ST-3179,강남구,5,
4918,ST-3185,강남구,5,
4919,ST-3178,강남구,6,
4923,ST-3207,강남구,9,
4924,ST-3208,강남구,8,
4925,ST-3243,강남구,7,
4926,ST-3240,강남구,10,
4928,ST-3245,강남구,10,
4929,ST-3254,강남구,6,
4930,ST-3268,강남구,10,
4931,ST-3307,강남구,8,
4932,ST-3294,강남구,10,
4935,ST-3302,강남구,8,
4936,ST-3348,강남구,8,
4937,ST-3364,강남구,5,
4938,ST-3376,강남구,10,
4939,ST-3386,강남구,5,
4940,ST-3389,강남구,30,
4941,ST-3394,강남구,10,
4942,ST-3414,강남구,10,
4951,ST-3147,강동구,5,
4952,ST-3209,강동구,5,
4953,ST-3248,강동구,10,
4954,ST-3312,강동구,15,
4956,ST-3352,강동구,5,
4957,ST-3329,강동구,10,
4958,ST-3335,강동구,10,
4959,ST-3336,강동구,10,
4960,ST-3358,강동구,15,
4962,ST-3366,강동구,10,
4964,ST-3372,강동구,10,
4965,ST-3373,강동구,15,
4968,ST-3423,강동구,10,
5052,ST-2871,강서구,25,
5053,ST-2883,강서구,25,
5055,ST-2884,강서구,7,
5057,ST-2886,강서구,14,
5059,ST-2887,강서구,7,
5061,ST-2888,강서구,10,
5064,ST-2943,강서구,15,
5065,ST-2944,강서구,10,
5066,ST-2945,강서구,25,
5067,ST-2946,강서구,8,
5070,ST-2965,강서구,15,
5072,ST-2947,강서구,10,
5073,ST-2992,강서구,6,
5074,ST-2993,강서구,10,
5075,ST-2994,강서구,10,
5076,ST-3031,강서구,16,
5078,ST-3068,강서구,10,
5080,ST-3084,강서구,10,
5082,ST-3094,강서구,9,
5084,ST-3100,강서구,10,
5086,ST-3118,강서구,8,
5087,ST-3129,강서구,8,
5088,ST-3125,강서구,16,
5089,ST-3128,강서구,40,
5090,ST-3137,강서구,10,
5091,ST-3145,강서구,8,
5095,ST-3226,강서구,9,
5096,ST-3251,강서구,57,
5097,ST-3259,강서구,40,
5098,ST-3261,강서구,20,
5099,ST-3260,강서구,40,
5100,ST-3263,강서구,2,
5151,ST-3367,광진구,5,
5152,ST-3369,광진구,9,
5153,ST-3390,광진구,30,
5154,ST-3400,광진구,10,
5155,ST-3422,광진구,5,
5301,ST-3015,노원구,4,
5305,ST-3063,노원구,10,
5308,ST-3097,노원구,5,
5309,ST-3101,노원구,5,
5310,ST-3110,노원구,9,
5311,ST-3116,노원구,5,
5313,ST-3123,노원구,5,
5314,ST-3122,노원구,6,
5315,ST-3134,노원구,5,
5317,ST-3167,노원구,5,
5318,ST-3149,노원구,10,
5319,ST-3174,노원구,10,
5320,ST-3192,노원구,18,
5321,ST-3211,노원구,5,
5322,ST-3218,노원구,5,
5323,ST-3256,노원구,13,
5325,ST-3266,노원구,10,
5326,ST-3262,노원구,10,
5327,ST-3270,노원구,10,
5328,ST-3274,노원구,10,
5329,ST-3278,노원구,10,
5330,ST-3280,노원구,15,
5331,ST-3282,노원구,5,
5332,ST-3287,노원구,11,
5333,ST-3288,노원구,10,
5334,ST-3290,노원구,8,
5335,ST-3289,노원구,13,
5336,ST-3292,노원구,10,
5337,ST-3293,노원구,15,
5338,ST-3301,노원구,6,
5339,ST-3299,노원구,10,
5341,ST-3357,노원구,10,
5342,ST-3338,노원구,8,
5503,ST-3130,마포구,5,
5504,ST-3213,마포구,7,
5506,ST-3244,마포구,10,
5507,ST-3271,마포구,10,
5508,ST-3272,마포구,8,
5509,ST-3408,마포구,9,
5513,ST-3355,마포구,10,
5514,ST-3380,마포구,10,
5515,ST-3388,마포구,30,
5601,ST-3406,서초구,10,
5602,ST-3420,서초구,5,
5651,ST-3403,성동구,20,
5751,ST-3069,송파구,10,
5752,ST-3070,송파구,6,
5753,ST-3071,송파구,9,
5756,ST-3131,송파구,10,
5758,ST-3133,송파구,10,
5759,ST-3141,송파구,6,
5760,ST-3148,송파구,8,
5761,ST-3153,송파구,10,
5763,ST-3150,송파구,10,
5764,ST-3151,송파구,8,
5765,ST-3162,송파구,12,
5766,ST-3190,송파구,15,
5767,ST-3191,송파구,15,
